Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2001-04-23,84.04,297.59,209.16,372.45,278.07,276.31,107.04,265.87,163.67,218.51,107.67,59.1,200.63,102.87,250.62,125.18,111.44,103.58,77.5,169.53,62.13,171.77,88.72,118.74,68.68,87.07,91.41,57.41,49.28,221.33,66.1,274.02,81.76,337.24,48.78,418.39,75.94,267.01,143.94,327.41,93.21,84.58,97.9,121.25,195.9,160.69,333.78,312.07,207.49,118.37,78.13,212.67
2001-04-24,84.11,296.45,210.41,383.72,279.96,277.71,105.84,266.33,163.63,217.94,109.6,58.81,202.26,103.04,253.09,122.83,110.97,104.57,78.64,167.63,61.69,169.81,89.06,119.59,69.05,86.99,90.56,57.13,49.89,219.87,66.1,272.9,81.71,334.35,48.57,423.35,75.36,268.19,143.45,330.73,93.17,85.68,97.13,121.83,198.22,159.79,332.34,314.17,208.29,117.81,78.43,212.63
2001-04-25,82.92,295.92,209.1,383.44,281.12,279.1,106.17,263.31,164.51,217.55,108.91,58.36,201.09,103.84,252.31,125.29,110.0,104.57,78.58,168.62,61.15,170.89,88.11,118.82,68.45,87.44,90.86,56.51,49.8,220.41,67.52,276.0,82.98,330.92,48.77,417.47,74.69,271.51,141.8,329.44,93.75,86.74,96.34,118.51,197.1,160.35,329.73,316.35,208.61,117.25,79.15,209.04
2001-04-26,83.09,296.79,209.75,387.55,281.53,276.1,107.46,264.59,165.96,216.33,109.08,58.88,197.88,103.9,250.72,127.91,109.73,106.28,78.35,168.37,61.57,168.94,88.8,120.09,69.05,87.05,90.13,56.42,48.78,221.75,68.0,273.77,83.33,322.78,48.62,418.53,74.9,271.33,141.48,331.15,92.38,88.3,96.2,118.08,200.01,160.83,323.59,305.26,206.98,117.75,79.23,208.96
2001-04-27,83.78,290.81,214.87,388.9,278.82,273.85,105.21,261.22,168.42,215.43,108.49,59.7,196.69,104.3,250.63,127.91,110.21,105.16,79.87,168.74,62.59,169.46,87.84,118.87,70.62,86.51,91.18,56.77,48.45,222.85,67.91,274.51,82.84,324.83,47.95,421.07,74.85,268.05,141.49,334.21,92.2,87.61,96.56,119.63,202.69,160.05,327.71,303.38,209.27,116.92,80.89,211.44
2001-04-28,84.38,291.71,215.84,392.04,272.38,272.44,105.46,258.01,170.09,215.4,109.54,58.85,196.28,105.34,253.07,126.23,111.42,104.07,80.32,168.9,62.25,170.61,87.84,119.22,70.02,87.66,90.01,56.33,48.79,220.96,67.83,276.68,82.96,323.3,48.34,425.36,73.75,269.26,140.52,329.76,92.6,86.99,98.17,119.46,201.92,160.54,327.93,301.48,210.88,117.38,79.21,213.15
2001-04-29,84.0,293.85,216.07,389.14,274.7,272.02,105.23,255.87,172.92,214.62,111.23,59.12,198.97,105.61,253.92,126.65,112.69,102.9,81.47,168.99,61.8,171.64,88.13,119.15,69.38,89.15,91.01,56.23,49.42,218.91,67.6,274.21,83.79,322.1,49.05,423.83,73.82,264.9,139.37,325.95,92.0,86.98,97.56,118.44,199.64,160.2,324.79,301.4,210.9,117.34,80.51,213.2
2001-04-30,83.68,292.48,217.69,390.93,275.06,268.24,105.92,252.37,171.27,213.24,113.06,58.84,199.82,106.01,255.87,128.26,111.71,101.51,80.65,168.06,61.78,171.48,88.78,120.15,69.23,89.55,90.85,56.25,48.56,218.37,66.86,274.85,83.21,317.02,49.32,430.16,74.08,265.04,139.88,324.23,93.07,87.59,98.93,118.96,200.24,159.82,323.91,299.79,209.91,118.53,79.54,213.41
2001-05-01,85.14,289.77,218.5,390.5,271.41,270.14,105.34,254.54,172.64,211.24,113.64,57.8,200.91,107.04,260.34,129.74,111.38,102.61,81.68,166.5,61.87,172.9,87.27,122.08,68.26,90.69,90.29,56.35,48.08,222.88,66.27,273.21,83.45,320.34,48.87,423.89,74.03,266.1,139.27,328.09,92.45,88.11,97.83,116.31,203.04,158.74,322.16,299.34,210.89,120.01,79.63,209.5
2001-05-02,84.34,285.69,218.24,389.71,271.62,273.46,106.57,254.54,171.88,214.39,112.97,57.29,200.94,107.46,256.72,128.61,109.81,102.41,81.09,166.21,61.31,173.53,88.15,123.25,68.58,89.74,89.71,55.82,47.78,222.54,66.8,273.39,83.17,325.65,48.99,424.04,72.43,269.87,140.21,328.72,93.34,87.78,98.19,117.89,200.72,158.62,320.4,301.57,211.5,121.46,78.89,207.57
2001-05-03,82.91,291.29,218.21,391.8,267.95,274.24,106.15,254.34,172.46,216.7,113.12,57.31,202.24,108.18,254.49,130.56,107.93,103.79,80.57,163.93,61.44,174.68,88.96,122.93,68.64,90.0,88.77,54.91,48.26,223.59,66.91,271.06,82.61,321.51,49.88,432.79,71.56,267.28,140.83,334.58,94.33,88.95,98.63,118.56,200.53,156.65,318.95,298.39,213.17,121.29,78.14,203.67
2001-05-04,83.56,287.77,219.68,393.66,273.7,273.09,105.08,253.72,170.55,214.52,110.81,57.79,198.52,106.47,257.66,133.73,107.81,105.66,82.05,165.92,61.62,174.58,90.44,123.73,67.97,91.25,88.04,55.62,47.7,224.73,66.68,273.09,81.44,324.04,49.76,426.97,70.99,265.2,139.28,334.57,95.14,90.29,97.96,116.54,199.98,157.12,324.25,301.42,219.69,121.59,79.38,202.1
2001-05-05,83.29,285.04,220.84,400.72,273.55,273.02,104.97,254.57,169.25,216.94,109.8,58.35,195.76,105.01,263.22,131.24,109.57,104.54,80.75,165.94,62.62,175.77,90.17,122.97,68.18,91.1,88.58,55.49,46.4,222.59,66.46,273.28,81.71,321.96,49.18,433.35,71.82,267.3,139.85,335.25,96.61,90.4,96.99,118.54,201.07,157.7,327.37,300.07,216.2,122.77,79.36,203.61
2001-05-06,82.17,285.95,222.09,408.58,274.6,275.57,103.77,251.5,166.16,218.85,110.69,58.34,196.39,104.96,264.03,131.79,108.92,102.76,80.5,165.36,60.86,176.26,89.75,120.85,68.62,90.22,86.79,55.69,46.08,225.67,65.7,280.33,83.41,318.24,49.41,430.2,70.77,269.56,140.01,334.12,95.39,91.02,97.42,118.07,198.75,153.87,325.71,303.59,210.82,122.45,80.37,203.22
2001-05-07,80.34,283.69,225.85,409.11,274.73,272.24,104.82,250.49,167.53,221.6,110.68,58.25,193.38,103.97,267.2,131.15,108.13,102.93,81.16,164.83,59.65,175.73,91.51,119.91,68.34,91.13,88.54,55.6,46.21,224.99,65.42,277.27,83.22,317.97,49.08,430.12,71.26,267.26,138.17,330.94,94.32,91.64,98.13,119.88,198.77,158.44,327.39,302.72,210.87,122.95,80.03,198.95
2001-05-08,79.98,280.11,226.32,414.7,269.55,273.41,104.15,247.6,169.0,224.77,112.64,58.41,195.27,106.4,264.2,131.51,108.86,101.49,81.16,166.34,59.17,177.67,93.45,121.49,67.31,89.41,88.13,56.08,47.22,228.13,64.67,278.58,84.43,319.74,49.92,434.53,70.29,262.72,137.12,330.36,92.97,89.95,98.86,120.26,198.95,158.39,327.49,305.16,214.89,123.16,80.2,201.78
2001-05-09,79.9,284.19,230.39,407.94,268.74,274.05,105.13,249.3,172.12,224.04,112.08,58.72,192.7,107.71,261.9,130.33,109.06,101.02,81.33,166.55,59.76,180.62,94.2,119.75,67.77,90.38,87.42,55.87,46.94,224.81,64.93,282.5,83.39,309.38,50.1,435.02,71.1,261.24,138.68,325.57,92.58,89.08,97.41,120.53,198.99,158.6,323.42,307.6,215.34,122.66,79.87,203.82
2001-05-10,81.21,281.58,231.4,406.86,267.04,274.24,104.77,248.68,176.35,223.46,110.21,59.34,193.34,107.66,264.9,130.15,108.47,101.7,80.67,166.67,58.23,180.99,95.04,118.58,67.96,90.84,88.6,56.08,46.19,221.31,64.71,287.63,83.35,306.72,50.31,439.91,71.23,265.82,140.29,332.95,91.61,88.38,98.39,120.15,194.88,159.22,319.96,310.09,213.56,122.58,79.9,200.87
2001-05-11,80.73,282.57,233.03,406.67,268.24,273.12,104.08,250.81,175.4,222.35,110.71,59.41,193.36,108.03,264.18,131.5,108.72,101.35,80.68,164.52,58.96,181.49,92.81,119.01,69.28,90.15,87.63,57.02,46.31,223.49,64.59,291.38,82.57,304.67,50.97,437.0,70.36,260.76,139.6,333.69,92.32,88.65,98.99,121.49,195.74,158.82,318.91,310.15,215.56,121.75,80.67,202.12
2001-05-12,81.54,285.37,234.69,403.69,271.35,273.91,103.62,250.15,177.24,223.69,110.91,59.81,192.3,107.8,261.41,131.2,107.93,101.66,80.02,165.26,59.57,186.59,93.52,120.03,69.93,92.1,87.23,57.16,47.14,223.05,64.68,292.74,82.44,307.02,51.44,435.68,69.97,264.03,139.29,331.58,90.54,88.09,98.14,122.34,193.79,158.25,319.54,314.05,213.2,121.07,80.75,201.43
2001-05-13,79.79,280.24,233.82,400.8,268.92,271.64,102.32,244.99,172.97,224.83,111.16,59.68,193.18,107.48,258.53,131.55,108.51,100.33,79.6,164.13,58.66,187.77,93.93,119.68,68.96,91.65,87.05,56.18,46.71,221.34,64.1,294.53,81.23,307.29,50.84,436.99,70.29,264.06,137.26,332.52,89.58,87.49,98.86,122.18,192.68,158.52,325.25,313.43,215.78,120.97,80.18,200.9
2001-05-14,80.14,282.35,232.58,403.21,265.86,275.5,101.16,250.35,172.73,224.03,110.6,60.23,190.72,107.76,258.76,133.6,106.46,99.96,78.93,163.64,58.09,189.09,95.03,119.53,68.36,92.01,86.1,55.86,47.03,220.07,63.69,291.26,81.28,302.75,51.21,434.76,70.11,262.64,136.03,334.51,90.36,86.47,98.41,120.13,192.94,158.26,330.06,315.92,214.97,120.83,79.72,203.59
2001-05-15,80.21,276.49,229.94,406.05,263.94,275.07,100.34,251.92,172.29,223.59,110.06,59.61,194.94,106.54,255.11,133.66,107.19,99.71,77.61,163.85,57.94,188.6,93.0,119.47,69.64,92.26,86.74,55.1,46.59,220.16,63.35,291.71,79.97,304.56,50.65,441.99,70.42,261.22,136.62,331.3,89.55,86.24,97.94,118.7,191.54,160.17,330.17,313.56,214.3,119.19,79.58,204.18
2001-05-16,79.59,274.28,230.96,402.26,258.48,269.8,102.57,251.64,170.55,221.63,109.71,59.66,196.06,106.55,250.67,133.77,106.44,100.49,77.8,164.09,57.86,185.95,93.3,121.14,69.03,91.84,86.07,54.7,47.11,221.32,63.75,289.78,80.89,305.42,51.41,439.58,69.86,263.26,136.13,333.35,89.82,86.12,97.08,120.0,196.17,157.55,327.7,313.5,208.16,118.76,81.48,200.69
2001-05-17,80.19,274.57,226.15,406.19,256.39,267.14,101.59,251.93,170.29,220.83,110.91,58.18,196.55,104.69,251.74,133.58,104.29,101.28,77.22,164.08,58.25,187.32,93.03,120.98,68.93,93.07,85.86,54.84,47.43,220.07,63.05,289.03,81.09,304.16,51.76,446.61,70.27,263.3,137.39,337.11,89.56,85.93,96.05,120.16,195.2,155.37,330.73,313.54,205.09,119.29,81.57,200.6
2001-05-18,79.67,276.39,229.42,396.82,253.35,268.29,102.3,252.81,170.6,220.65,110.53,58.84,194.3,105.77,250.13,132.72,104.12,103.05,76.02,167.82,57.77,188.38,91.54,122.35,68.61,94.39,85.74,54.83,47.14,215.19,63.52,290.0,80.62,303.0,51.63,442.83,69.06,260.13,137.48,333.71,87.48,85.22,96.73,119.23,196.71,155.64,329.92,313.35,205.48,119.45,82.59,204.62
2001-05-19,79.85,272.47,229.92,393.93,252.74,264.95,101.72,259.52,172.82,219.64,111.89,59.79,194.69,108.4,248.81,131.78,105.28,104.19,75.75,169.2,57.88,187.15,91.02,122.61,69.57,94.02,85.88,55.67,47.23,215.7,62.45,289.71,80.84,306.4,51.16,437.54,69.12,263.14,139.94,328.2,87.69,85.62,96.46,118.09,197.98,158.24,328.87,317.77,203.78,115.0,81.96,201.92
2001-05-20,80.29,274.26,232.64,390.63,253.83,257.9,102.01,266.68,173.69,219.97,109.06,59.83,194.05,109.42,248.29,130.53,102.24,103.65,75.92,166.05,58.59,186.41,91.12,121.94,70.09,94.83,85.31,55.85,47.42,211.12,61.65,286.11,82.0,303.49,51.26,435.84,69.87,261.48,139.17,328.42,87.48,86.37,97.76,117.12,200.63,156.18,331.28,319.11,203.4,114.89,81.14,200.77
2001-05-21,80.28,271.22,234.98,391.72,256.74,258.36,104.01,265.08,172.34,217.08,110.79,59.72,190.88,108.88,248.27,132.24,103.68,103.79,76.13,165.16,58.91,180.2,90.94,124.45,69.06,93.79,85.43,55.15,47.46,211.79,61.54,284.74,81.95,302.26,50.75,434.05,68.07,256.16,140.15,332.67,88.75,86.49,97.35,119.2,200.38,153.58,333.89,317.83,204.17,116.09,80.22,200.02
2001-05-22,80.41,272.73,231.55,389.24,259.81,261.22,103.68,266.85,174.29,216.49,109.87,59.5,188.56,106.81,249.64,131.56,103.19,103.87,75.43,163.79,58.93,178.15,89.63,125.86,68.21,95.43,85.36,54.66,47.33,208.81,61.32,279.99,81.95,301.68,50.63,430.73,68.44,251.97,141.49,331.91,88.97,84.83,97.21,120.53,199.65,153.55,335.43,320.85,206.52,115.38,79.75,197.91
2001-05-23,79.88,275.33,232.26,395.24,264.02,259.01,103.63,266.41,174.22,216.31,110.02,58.1,187.4,107.04,246.68,131.39,104.99,103.98,75.87,165.45,58.54,179.24,90.78,124.42,67.38,97.33,85.48,53.99,47.24,207.88,61.36,280.6,82.91,305.77,50.41,435.33,69.07,246.32,143.98,326.69,88.32,85.17,96.93,120.48,200.47,151.6,333.0,322.37,203.94,115.6,78.03,200.2
2001-05-24,79.98,277.06,227.31,390.05,266.57,261.46,103.84,270.67,176.59,215.91,111.07,58.57,185.03,107.97,247.47,129.99,105.21,102.27,76.93,166.84,58.71,180.32,90.42,126.74,67.25,97.91,84.56,54.23,47.07,206.61,61.27,271.46,84.17,306.57,50.06,429.82,69.62,246.26,142.09,325.07,87.77,85.77,97.81,120.28,202.18,148.35,335.76,314.28,203.77,114.48,79.21,199.25
2001-05-25,80.57,279.79,228.39,380.41,266.94,261.86,103.03,271.28,176.64,217.88,109.5,59.31,184.81,106.28,249.89,129.77,105.76,103.37,77.38,164.76,58.6,177.7,89.94,123.02,67.54,98.23,85.05,53.82,47.15,205.19,60.79,274.72,83.98,303.51,49.61,429.56,70.39,249.65,140.41,322.98,87.59,86.58,96.1,120.11,201.04,149.73,336.13,314.46,203.99,115.1,80.77,199.13
2001-05-26,81.17,282.19,227.2,377.33,267.4,263.34,102.99,270.37,176.66,222.82,111.26,58.72,183.68,106.6,246.27,127.99,104.9,103.48,76.02,165.79,58.02,179.68,90.36,123.58,67.36,95.82,85.97,53.21,46.8,203.0,60.07,273.53,83.91,299.68,49.58,436.29,69.73,247.78,140.66,321.39,86.3,87.13,95.68,119.64,203.38,148.46,337.12,315.9,201.23,115.69,81.85,196.82
2001-05-27,81.88,286.48,226.35,372.78,270.6,261.26,101.86,270.4,178.0,222.6,111.18,58.68,183.07,105.24,244.31,126.46,103.41,104.27,77.57,164.08,58.48,177.28,89.59,122.81,66.51,95.57,85.55,53.41,46.22,204.43,60.71,267.98,83.32,306.0,50.46,435.35,70.11,248.08,142.46,321.18,86.08,88.16,95.7,119.34,202.19,146.67,333.43,316.89,199.83,115.35,81.77,193.84
2001-05-28,81.35,283.96,228.66,379.38,272.99,262.51,101.84,269.24,174.93,218.45,110.31,57.2,180.08,106.9,246.56,126.89,102.93,104.99,76.94,164.26,58.69,177.19,88.73,121.56,66.57,97.15,85.81,53.33,46.34,206.48,61.79,267.29,83.22,309.57,49.45,431.46,69.5,245.33,143.67,322.92,86.22,87.81,97.1,118.48,202.6,146.58,327.04,316.64,200.72,115.7,81.7,192.49
2001-05-29,80.78,283.67,225.36,383.53,270.5,260.79,100.18,269.62,176.98,216.43,110.07,56.88,178.16,106.97,246.96,127.46,104.57,103.9,76.78,163.42,58.29,174.42,89.12,122.82,66.02,98.95,86.02,53.69,45.89,211.04,62.65,271.65,82.93,307.13,49.66,438.43,69.49,252.62,142.37,318.41,85.39,88.42,97.26,119.09,204.5,148.49,328.81,316.55,203.94,114.27,82.48,189.84
2001-05-30,80.43,285.51,228.16,382.22,266.73,263.02,98.05,270.86,178.81,215.44,109.17,57.1,178.58,106.75,250.33,128.22,105.74,104.41,78.05,163.63,58.18,175.66,89.33,122.72,66.08,98.94,86.14,53.73,45.39,209.55,62.71,267.45,83.12,308.88,50.36,432.75,68.84,254.06,141.04,316.63,86.08,87.84,98.3,120.57,203.87,150.6,324.06,314.68,205.02,113.65,82.52,189.4
2001-05-31,79.8,290.35,225.47,381.7,267.46,258.29,97.74,268.27,175.41,211.68,109.63,57.63,177.72,107.7,251.28,127.45,104.54,106.37,77.61,165.57,58.73,176.19,88.89,122.25,66.68,100.7,84.63,53.43,45.05,212.05,62.88,263.77,83.98,309.04,50.36,430.71,68.14,258.4,139.85,320.31,86.39,88.53,99.03,119.42,199.49,150.56,325.0,311.92,202.82,114.52,81.84,192.34
2001-06-01,79.9,289.93,225.75,380.12,263.17,259.43,95.68,265.79,173.87,211.26,110.75,57.55,178.98,107.75,250.48,127.72,105.14,105.36,77.17,165.88,59.37,176.47,89.64,122.94,67.32,101.03,84.66,53.24,45.41,213.65,62.54,264.42,82.77,307.0,50.92,428.83,67.7,256.27,137.75,321.92,86.38,86.62,100.63,119.52,199.44,149.89,323.84,319.29,202.12,113.12,82.03,194.74
2001-06-02,78.97,291.61,227.68,377.26,263.54,257.94,94.98,262.41,174.89,210.23,110.42,56.73,176.78,107.57,250.61,126.92,106.17,105.32,77.25,163.43,58.36,174.62,88.7,124.23,66.92,101.2,84.76,53.42,45.15,220.7,62.88,262.5,81.65,308.1,50.77,428.98,68.42,257.57,138.15,323.93,84.81,85.91,99.28,118.3,200.07,149.77,321.56,324.15,202.39,114.37,81.52,194.88
2001-06-03,78.86,290.87,223.1,371.81,263.46,257.61,94.75,257.39,172.48,208.43,110.91,56.93,176.22,105.44,247.45,127.38,105.07,105.06,77.49,165.16,58.23,177.0,87.46,125.55,67.42,101.4,85.28,53.39,44.99,216.61,62.33,262.8,81.43,308.86,50.9,423.46,68.5,261.56,139.03,327.16,83.39,85.48,99.37,118.17,199.75,151.33,318.37,321.48,199.68,113.56,82.03,193.11
2001-06-04,78.66,288.07,223.54,371.22,266.13,256.58,94.67,260.77,173.83,212.22,110.73,58.06,176.72,104.33,243.42,127.93,107.61,106.4,77.41,164.47,58.47,179.85,86.59,124.23,67.01,100.62,83.68,53.34,44.84,218.44,62.29,265.24,80.77,306.33,50.74,425.75,68.95,262.83,137.04,327.78,83.1,85.45,98.3,118.47,197.01,151.95,317.3,318.94,200.35,113.11,81.38,191.76
2001-06-05,78.04,286.8,223.79,367.68,267.52,256.58,93.55,265.9,175.92,211.76,110.12,57.68,174.28,105.41,240.02,126.77,108.14,106.15,77.3,165.19,59.14,178.65,86.4,123.69,67.01,100.03,82.42,52.64,44.55,218.4,62.51,264.47,81.14,298.69,50.04,419.69,69.57,265.05,137.07,329.02,81.7,84.27,98.13,118.76,197.79,152.18,312.77,318.62,202.17,114.62,83.35,188.75
2001-06-06,78.57,289.43,224.45,370.68,266.99,257.2,93.95,265.17,174.89,210.92,110.23,57.88,173.85,105.02,245.16,128.22,109.49,104.7,76.01,165.64,59.57,176.8,86.11,123.65,66.48,99.53,80.99,53.25,44.63,216.2,61.89,264.76,80.87,300.22,49.92,418.73,68.96,266.21,137.43,326.44,81.91,84.0,99.72,121.93,197.91,153.81,312.18,319.18,200.66,113.81,83.39,192.5
2001-06-07,79.13,287.21,225.86,372.93,266.34,258.32,94.59,261.21,177.1,211.64,111.29,58.43,173.37,107.88,245.86,125.44,108.7,106.5,76.24,164.14,59.73,174.5,88.09,121.97,65.47,98.71,82.57,53.15,44.39,214.02,61.33,267.64,81.45,298.66,49.88,418.69,68.74,267.94,137.51,327.14,80.51,83.85,101.86,121.73,196.76,156.95,312.84,322.07,196.85,113.09,83.33,189.49
2001-06-08,78.14,289.83,224.97,371.72,264.41,258.36,94.88,264.59,180.44,209.65,110.25,58.48,171.23,107.53,244.82,126.15,109.51,106.23,76.27,161.32,60.22,174.62,88.88,121.16,64.97,98.08,81.99,52.97,44.48,215.47,60.67,268.94,79.88,302.2,49.5,419.74,68.87,267.69,138.15,324.26,80.68,84.15,102.82,121.61,196.84,158.83,307.73,321.43,196.92,114.04,84.74,187.64
2001-06-09,77.6,291.43,228.54,375.17,261.23,264.75,96.13,264.84,184.86,205.74,109.78,58.72,168.53,107.52,245.19,128.59,108.72,106.08,74.97,161.46,60.81,178.87,88.78,122.77,63.84,99.48,81.4,53.21,44.81,216.12,61.29,268.36,79.29,300.56,49.46,412.66,68.37,263.73,138.28,325.55,79.72,84.97,102.8,122.64,197.44,156.59,308.84,325.33,195.28,113.64,84.04,187.88
2001-06-10,79.22,287.92,225.31,371.44,264.21,264.68,96.42,267.03,181.55,204.49,111.18,59.52,167.55,108.46,248.51,128.59,109.33,106.03,74.42,158.53,60.22,176.57,89.06,121.59,63.21,100.38,80.99,52.79,44.56,217.5,60.78,265.61,79.66,305.28,49.48,408.01,68.83,263.01,140.62,325.4,79.54,84.93,103.12,122.21,200.7,157.08,309.61,327.73,196.46,112.78,85.24,186.28
2001-06-11,77.74,283.68,224.34,374.61,262.65,261.05,97.36,270.01,181.53,198.01,111.59,59.01,167.75,108.38,246.51,128.05,107.78,108.21,74.2,157.0,60.42,176.55,88.53,118.93,64.01,100.5,80.91,53.25,44.15,220.21,61.11,268.48,80.33,305.96,49.9,404.34,69.23,264.38,138.92,319.53,80.17,86.23,102.93,120.61,197.99,158.03,311.56,327.77,200.21,115.27,84.53,187.91
2001-06-12,77.73,280.44,226.76,368.21,263.16,258.87,95.4,271.68,182.73,199.93,111.91,59.45,167.83,107.79,247.96,128.41,108.5,108.01,73.81,155.97,59.72,175.54,88.55,119.18,64.26,100.39,80.73,53.72,44.46,218.68,60.26,270.4,80.85,302.94,49.9,402.93,68.6,266.42,140.59,320.26,79.1,87.27,102.98,121.02,194.81,159.41,313.43,330.94,198.56,115.39,84.48,191.06
2001-06-13,78.41,281.62,223.38,366.39,265.56,259.12,94.19,273.37,182.94,198.64,111.99,59.83,165.68,108.12,245.48,130.42,107.45,105.85,72.91,154.09,59.12,177.06,88.96,116.91,64.9,99.76,81.13,53.63,44.5,218.58,60.77,269.87,79.79,300.31,49.16,398.42,70.36,266.49,139.76,321.44,77.11,88.77,102.55,120.89,196.21,157.01,312.08,330.46,199.19,116.86,84.38,190.61
2001-06-14,78.36,276.09,226.76,367.19,262.22,261.9,93.18,273.3,184.98,195.71,112.66,59.97,165.15,108.63,245.94,128.74,106.63,106.35,72.61,154.8,58.01,177.39,90.11,117.02,65.11,102.16,80.37,54.35,44.68,221.78,60.61,272.78,78.95,305.77,49.71,397.73,70.09,265.76,138.62,326.19,78.81,87.71,102.33,123.96,194.18,155.04,310.9,334.47,198.55,116.93,84.77,190.11
2001-06-15,79.21,272.88,227.56,372.87,264.58,266.17,91.72,277.95,182.56,197.48,111.47,60.43,167.6,108.74,244.57,130.08,107.96,106.88,73.36,154.24,57.2,178.07,89.73,118.72,65.05,102.58,79.77,54.29,44.14,220.55,59.96,267.86,78.91,308.43,49.91,396.83,70.42,270.42,140.76,323.16,78.49,86.95,101.62,123.32,193.89,156.21,310.24,335.4,197.59,114.87,85.11,192.03
2001-06-16,77.8,270.28,231.44,371.35,262.4,265.18,92.95,273.85,183.02,197.14,111.79,59.0,169.34,109.66,246.31,128.32,107.15,107.73,74.49,153.97,56.37,176.25,90.69,119.32,63.89,101.79,79.14,54.64,44.18,221.64,61.23,267.25,78.0,307.79,50.25,399.42,69.57,268.03,138.75,324.74,78.79,87.92,101.88,122.33,191.56,157.33,305.93,340.32,197.93,117.83,86.15,194.19
2001-06-17,76.87,272.85,231.01,373.79,261.74,263.39,92.09,271.16,183.21,197.85,112.59,59.38,166.56,108.79,245.88,126.39,105.64,107.43,75.75,153.51,55.78,174.69,90.73,117.32,64.27,102.58,80.24,54.68,43.38,218.91,60.88,264.96,78.38,307.6,50.24,395.28,69.48,267.88,138.75,321.91,79.69,87.71,102.65,122.6,195.26,156.35,306.03,339.93,196.38,117.5,87.31,193.35
2001-06-18,76.75,272.76,230.71,382.31,261.81,265.05,92.18,269.94,183.83,194.37,110.65,59.51,167.58,107.87,246.11,127.36,104.74,106.65,76.76,154.65,55.39,172.68,89.6,116.29,64.12,100.77,80.63,55.38,43.14,219.12,61.84,267.31,78.88,312.44,50.24,395.17,70.1,266.03,137.96,322.75,79.38,87.97,102.11,122.91,195.28,154.52,307.58,342.92,195.21,117.43,86.83,196.01
2001-06-19,79.13,274.14,230.2,391.01,262.02,264.59,93.05,270.83,186.77,196.05,109.68,60.23,168.35,106.96,238.88,126.91,104.32,106.47,78.16,157.88,55.54,170.64,89.63,116.92,63.96,100.43,80.01,55.06,42.61,217.43,61.68,267.5,79.91,315.74,50.67,395.33,70.27,268.61,138.69,322.24,79.3,87.78,102.25,122.48,197.29,154.76,315.61,344.54,193.96,119.51,87.57,197.28
2001-06-20,81.06,277.3,227.39,388.33,261.21,266.3,91.45,268.4,186.27,197.25,110.07,60.75,167.93,105.92,239.79,127.2,104.67,105.5,77.32,158.73,55.13,171.89,89.69,117.35,64.37,99.96,80.15,55.45,43.03,214.66,61.67,270.99,80.13,319.38,50.8,393.64,70.58,266.63,139.56,323.83,80.07,88.84,101.06,123.65,197.08,154.5,315.0,347.31,192.77,121.01,88.25,196.75
2001-06-21,81.58,278.34,226.86,387.72,262.31,265.32,91.75,266.36,187.57,197.53,107.72,61.68,167.74,107.82,237.05,125.07,103.71,106.55,78.69,159.01,55.57,175.37,91.35,115.94,64.1,100.01,80.84,54.83,43.22,213.3,61.79,271.57,79.98,311.8,52.0,393.37,70.51,267.55,139.87,323.89,79.16,87.49,99.99,122.83,196.14,154.71,316.45,349.41,193.29,120.37,87.81,198.92
2001-06-22,81.77,280.52,224.97,387.55,264.0,261.1,91.1,267.47,188.21,197.42,108.85,62.56,167.47,106.36,239.39,124.94,102.73,106.39,79.1,158.66,56.6,179.57,92.1,116.47,64.69,101.24,81.22,55.45,42.21,212.49,62.46,270.54,79.27,309.9,51.96,388.48,70.75,264.9,140.49,326.02,80.26,87.0,99.76,124.0,195.01,155.91,308.59,349.54,191.79,119.8,87.75,196.96
2001-06-23,82.63,284.09,222.77,389.06,265.61,258.72,90.01,265.58,185.44,201.41,110.02,62.28,167.8,106.4,243.17,123.72,102.4,106.79,79.8,159.31,57.37,181.02,93.12,114.49,64.85,100.85,80.85,55.81,42.29,212.42,62.83,265.15,78.92,311.53,51.81,393.04,71.12,267.37,140.81,326.77,80.48,84.78,99.92,125.49,195.74,158.03,311.07,351.8,194.86,119.21,89.27,194.93
2001-06-24,81.48,284.7,223.3,391.52,264.67,259.77,91.28,268.85,187.36,202.38,110.16,62.38,165.82,106.16,244.36,122.66,100.52,107.82,79.37,156.76,58.2,184.16,92.42,112.77,64.37,100.41,80.38,55.95,41.72,212.71,62.65,268.96,78.59,312.86,51.97,390.64,71.08,268.59,140.46,320.17,80.98,84.45,101.39,122.76,198.1,159.29,307.41,350.67,199.03,119.31,88.18,192.31
2001-06-25,81.34,287.56,222.4,393.38,267.99,262.33,92.03,269.93,187.93,201.54,110.12,63.65,168.01,107.22,241.15,119.97,100.43,108.82,79.29,157.85,57.49,182.01,92.69,112.68,63.94,100.28,81.02,55.74,41.85,211.89,61.8,266.61,77.7,315.15,51.84,384.17,71.43,269.7,141.2,323.11,80.35,84.38,101.67,121.43,194.47,156.74,311.93,347.53,198.98,120.01,86.88,194.18
